date,brand,campaign_id,adset_id,spend,revenue,impressions,clicks,outbound_clicks,video_p25,video_p50,video_p75,video_p100,frequency,roas,cpc,ctr,hook_rate,outbound_ctr,conversion_value
2026-04-17,Brand B,camp_001,adset_001,375.7283,970.5378,3107.5501,32.8991,22.5654,401.4679,314.0517,219.4208,138.418,1.0937,2.5831,11.4206,0.0106,0.1292,0.0073,970.5378
2026-04-18,Brand B,camp_001,adset_001,368.779,160.5573,3709.5636,62.5247,35.3729,441.3289,343.1471,272.1332,221.8824,1.1131,0.4354,5.8981,0.0169,0.119,0.0095,160.5573
2026-04-19,Brand B,camp_001,adset_001,372.1095,266.9237,4555.2057,89.5449,51.1568,711.8388,524.5073,336.4623,186.6305,1.1688,0.7173,4.1556,0.0197,0.1563,0.0112,266.9237
2026-04-20,Brand B,camp_001,adset_001,465.9647,410.9349,6047.0817,100.1569,55.9658,696.7885,568.724,418.4656,250.441,1.1555,0.8819,4.6523,0.0166,0.1152,0.0093,410.9349
2026-04-21,Brand B,camp_001,adset_001,249.2223,1093.5582,3249.3763,42.2929,24.7975,191.8564,124.5544,92.7895,78.175,1.216,4.3879,5.8928,0.013,0.059,0.0076,1093.5582
2026-04-22,Brand B,camp_001,adset_001,309.5191,358.2403,3954.6444,50.4913,24.1501,387.3362,287.6576,200.7259,166.5416,1.2643,1.1574,6.1302,0.0128,0.0979,0.0061,358.2403
2026-04-23,Brand B,camp_001,adset_001,579.509,1304.281,7307.7387,139.2209,82.8076,1021.2399,904.4224,573.5769,368.1391,1.2252,2.2507,4.1625,0.0191,0.1397,0.0113,1304.281
2026-04-24,Brand B,camp_001,adset_001,540.7865,1648.4432,5648.4888,99.4459,54.8619,667.4178,595.5224,455.1249,350.003,1.2654,3.0482,5.438,0.0176,0.1182,0.0097,1648.4432
2026-04-25,Brand B,camp_001,adset_001,464.8898,786.7857,5365.2237,100.3346,46.2501,415.8173,367.3284,229.8394,171.1278,1.2892,1.6924,4.6334,0.0187,0.0775,0.0086,786.7857
2026-04-26,Brand B,camp_001,adset_001,301.2843,590.1394,3146.4246,77.0087,47.6323,270.1661,238.3878,163.8329,89.7887,1.287,1.9587,3.9123,0.0245,0.0859,0.0151,590.1394
2026-04-27,Brand B,camp_001,adset_001,580.7079,3981.2364,4957.2679,83.9341,61.5294,464.7307,293.168,215.201,134.9327,1.3571,6.8558,6.9186,0.0169,0.0937,0.0124,3981.2364
2026-04-28,Brand B,camp_001,adset_001,430.6114,489.1163,3662.0641,72.9001,31.4412,314.9249,282.3069,210.4368,145.6256,1.3623,1.1359,5.9069,0.0199,0.086,0.0086,489.1163
2026-04-29,Brand B,camp_001,adset_001,403.6541,428.8668,4218.0864,54.1,39.77,632.2141,394.2706,261.4273,211.677,1.3851,1.0625,7.4613,0.0128,0.1499,0.0094,428.8668
2026-04-30,Brand B,camp_001,adset_001,459.1854,1353.1902,5369.24,115.2053,68.206,540.0607,472.0325,334.8713,218.8625,1.4441,2.9469,3.9858,0.0215,0.1006,0.0127,1353.1902
2026-05-01,Brand B,camp_001,adset_001,522.4658,1855.6363,5137.5401,144.3526,107.4078,739.3903,644.2106,420.3476,223.0608,1.4542,3.5517,3.6194,0.0281,0.1439,0.0209,1855.6363
2026-05-02,Brand B,camp_001,adset_001,414.0834,392.6285,5070.2677,145.0229,90.3767,839.7277,575.0016,478.8729,383.3864,1.4401,0.9482,2.8553,0.0286,0.1656,0.0178,392.6285
2026-05-03,Brand B,camp_001,adset_001,498.7079,1264.0336,5335.83,120.7611,63.595,339.1137,216.3662,178.8848,135.2219,1.4777,2.5346,4.1297,0.0226,0.0636,0.0119,1264.0336
2026-05-04,Brand B,camp_001,adset_001,386.4234,385.4787,5263.709,80.4499,33.591,787.6761,543.9487,336.5009,233.1017,1.4861,0.9976,4.8033,0.0153,0.1496,0.0064,385.4787
2026-05-05,Brand B,camp_001,adset_001,476.8275,321.3063,4324.3596,70.4583,43.8289,465.33,299.7944,264.4242,222.4225,1.5797,0.6738,6.7675,0.0163,0.1076,0.0101,321.3063
2026-05-06,Brand B,camp_001,adset_001,327.2491,550.5257,4378.2427,105.9232,84.0644,482.5861,359.4757,263.4453,193.6084,1.5118,1.6823,3.0895,0.0242,0.1102,0.0192,550.5257
2026-05-07,Brand B,camp_001,adset_001,535.1021,1194.5961,6955.4512,150.9794,111.8151,904.4493,651.4537,570.3939,468.5049,1.5957,2.2325,3.5442,0.0217,0.13,0.0161,1194.5961
2026-05-08,Brand B,camp_001,adset_001,504.6953,476.7308,7022.6634,112.7727,67.3334,1081.8918,944.6712,670.8367,428.0381,1.6467,0.9446,4.4753,0.0161,0.1541,0.0096,476.7308
2026-05-09,Brand B,camp_001,adset_001,371.3795,476.0577,4777.9678,119.6383,74.6382,508.608,369.2709,242.7981,133.0556,1.5463,1.2819,3.1042,0.025,0.1064,0.0156,476.0577
2026-05-10,Brand B,camp_001,adset_001,312.4756,177.5619,3485.9549,40.7422,20.4049,544.3329,455.7311,407.1822,262.4234,1.6354,0.5682,7.6696,0.0117,0.1562,0.0059,177.5619
2026-05-11,Brand B,camp_001,adset_001,321.1787,1125.5272,4298.0084,49.9751,23.2027,440.1087,375.3571,235.6623,133.9345,1.6023,3.5044,6.4268,0.0116,0.1024,0.0054,1125.5272
2026-05-12,Brand B,camp_001,adset_001,448.3411,762.7734,3837.1449,40.6737,30.4433,455.3867,309.8032,193.9831,150.3031,1.6947,1.7013,11.0229,0.0106,0.1187,0.0079,762.7734
2026-05-13,Brand B,camp_001,adset_001,419.193,378.5548,4175.0298,35.3079,15.0877,269.0299,166.6096,122.1198,93.391,1.6934,0.9031,11.8725,0.0085,0.0644,0.0036,378.5548
2026-05-14,Brand B,camp_001,adset_001,223.4197,571.8996,2872.7545,25.9027,15.3276,228.0971,171.6758,109.9977,77.0845,1.7097,2.5598,8.6254,0.009,0.0794,0.0053,571.8996
2026-05-15,Brand B,camp_001,adset_001,248.9785,429.1627,2095.2133,38.9295,16.1255,259.0198,164.7431,109.068,88.4313,1.7898,1.7237,6.3956,0.0186,0.1236,0.0077,429.1627
2026-05-16,Brand B,camp_001,adset_001,372.9791,1060.7083,3912.7273,46.1817,20.6557,619.0382,508.6443,311.5512,252.8486,1.7831,2.8439,8.0763,0.0118,0.1582,0.0053,1060.7083
2026-05-17,Brand B,camp_001,adset_001,304.4379,201.7587,3988.1246,118.4582,51.8487,464.3089,283.8416,237.5452,152.5831,1.8821,0.6627,2.57,0.0297,0.1164,0.013,201.7587
2026-05-18,Brand B,camp_001,adset_001,235.7454,197.2115,2940.3025,74.5153,46.9528,172.7834,138.184,123.0859,71.9598,1.9172,0.8365,3.1637,0.0253,0.0588,0.016,197.2115
2026-05-19,Brand B,camp_001,adset_001,425.2176,433.8163,3914.4945,88.6461,49.0916,676.1491,519.5076,367.9954,190.336,1.8303,1.0202,4.7968,0.0226,0.1727,0.0125,433.8163
2026-05-20,Brand B,camp_001,adset_001,458.6315,970.8399,4393.9151,71.9331,48.0831,650.6124,415.8345,302.0017,202.6031,1.8683,2.1168,6.3758,0.0164,0.1481,0.0109,970.8399
2026-05-21,Brand B,camp_001,adset_001,301.7383,524.3861,3998.5031,47.0904,27.1102,533.2974,373.1214,325.8268,247.3537,1.9049,1.7379,6.4076,0.0118,0.1334,0.0068,524.3861
2026-05-22,Brand B,camp_001,adset_001,685.4741,335.3624,9504.9487,188.2215,99.9033,590.798,412.3073,336.974,252.3477,1.8425,0.4892,3.6418,0.0198,0.0622,0.0105,335.3624
2026-05-23,Brand B,camp_001,adset_001,332.4941,363.0433,4536.8598,72.8839,58.3018,786.7717,523.9344,386.2072,306.0425,1.861,1.0919,4.562,0.0161,0.1734,0.0129,363.0433
2026-05-24,Brand B,camp_001,adset_001,352.8873,365.1214,4542.0818,108.6864,63.5951,632.8895,482.2068,397.4231,304.5111,1.9396,1.0347,3.2468,0.0239,0.1393,0.014,365.1214
2026-05-25,Brand B,camp_001,adset_001,449.5194,983.9188,5415.0365,86.1415,39.1695,814.649,688.1112,609.143,505.825,2.0595,2.1888,5.2184,0.0159,0.1504,0.0072,983.9188
2026-05-26,Brand B,camp_001,adset_001,464.7626,912.3557,6218.5997,142.4556,77.556,616.9206,410.524,263.9168,164.5005,1.9614,1.9631,3.2625,0.0229,0.0992,0.0125,912.3557
2026-05-27,Brand B,camp_001,adset_001,434.1268,354.9353,4775.5478,109.0527,85.1354,516.048,410.0244,334.3918,187.3649,2.0576,0.8176,3.9809,0.0228,0.1081,0.0178,354.9353
2026-05-28,Brand B,camp_001,adset_001,482.6213,586.2813,6301.0512,72.7205,49.2792,815.5844,687.6161,524.85,371.5759,2.0027,1.2148,6.6367,0.0115,0.1294,0.0078,586.2813
2026-05-29,Brand B,camp_001,adset_001,360.827,690.0684,3684.3336,36.7947,23.8944,584.601,478.6977,287.2277,201.909,2.0446,1.9125,9.8065,0.01,0.1587,0.0065,690.0684
2026-05-30,Brand B,camp_001,adset_001,392.7777,422.3883,5060.7376,112.7306,55.6927,417.0736,253.351,203.2874,125.7283,2.0255,1.0754,3.4842,0.0223,0.0824,0.011,422.3883
2026-05-31,Brand B,camp_001,adset_001,434.2413,425.8987,5790.8286,142.4313,99.4821,291.5583,221.3492,143.8038,79.2307,2.0935,0.9808,3.0488,0.0246,0.0503,0.0172,425.8987
2026-06-01,Brand B,camp_001,adset_001,400.1222,777.3884,5408.2366,137.8601,61.8077,351.721,257.5379,166.5292,105.7167,2.1413,1.9429,2.9024,0.0255,0.065,0.0114,777.3884
2026-06-02,Brand B,camp_001,adset_001,449.8668,865.7828,6222.2838,77.9427,34.2833,910.8541,798.5009,655.9312,340.2811,2.1185,1.9245,5.7718,0.0125,0.1464,0.0055,865.7828
2026-06-03,Brand B,camp_001,adset_001,381.2287,386.2523,3491.3247,28.9787,17.6409,538.595,390.6578,289.4972,214.0525,2.1281,1.0132,13.1555,0.0083,0.1543,0.0051,386.2523
2026-06-04,Brand B,camp_001,adset_001,288.2781,666.2079,3380.4956,58.9197,33.9823,268.5186,194.386,122.6067,67.6282,2.1894,2.311,4.8927,0.0174,0.0794,0.0101,666.2079
2026-06-05,Brand B,camp_001,adset_001,351.0449,498.4494,3820.3104,50.4383,37.8524,451.5052,304.7124,251.1051,185.8056,2.1624,1.4199,6.9599,0.0132,0.1182,0.0099,498.4494
2026-06-06,Brand B,camp_001,adset_001,397.2977,401.8359,4047.82,86.9424,58.3706,428.2539,312.6386,219.0538,128.3873,2.2211,1.0114,4.5697,0.0215,0.1058,0.0144,401.8359
2026-06-07,Brand B,camp_001,adset_001,274.4733,387.75,3736.0478,104.6696,74.3949,645.9714,553.4477,487.3311,276.9914,2.2641,1.4127,2.6223,0.028,0.1729,0.0199,387.75
2026-06-08,Brand B,camp_001,adset_001,402.1794,255.5951,3519.073,101.0554,74.9495,280.2045,204.8913,138.68,107.6353,2.304,0.6355,3.9798,0.0287,0.0796,0.0213,255.5951
2026-06-09,Brand B,camp_001,adset_001,349.5556,545.1161,3606.2054,88.9426,38.708,454.5965,399.6831,338.441,215.0864,2.242,1.5595,3.9301,0.0247,0.1261,0.0107,545.1161
2026-06-10,Brand B,camp_001,adset_001,407.8515,714.9782,5409.0752,115.595,62.2565,905.8504,713.2535,639.4932,408.9201,2.2813,1.753,3.5283,0.0214,0.1675,0.0115,714.9782
2026-06-11,Brand B,camp_001,adset_001,564.0,946.3646,6323.7233,132.6108,86.8753,513.338,319.1129,200.794,159.4302,2.3012,1.678,4.253,0.021,0.0812,0.0137,946.3646
2026-06-12,Brand B,camp_001,adset_001,409.794,2034.8577,4847.4321,144.5263,110.6646,720.5599,455.5354,321.4097,183.0214,2.275,4.9656,2.8354,0.0298,0.1486,0.0228,2034.8577
2026-06-13,Brand B,camp_001,adset_001,430.6763,259.1172,4555.1411,130.8317,97.6487,366.1001,252.4062,209.9253,150.217,2.3679,0.6017,3.2918,0.0287,0.0804,0.0214,259.1172
2026-06-14,Brand B,camp_001,adset_001,357.2784,928.4516,3005.7891,26.1575,17.4843,531.0695,420.3524,324.6127,189.1286,2.356,2.5987,13.6587,0.0087,0.1767,0.0058,928.4516
2026-06-15,Brand B,camp_001,adset_001,507.6898,1093.3387,5641.8174,95.4461,60.4023,518.2135,424.6592,305.5422,166.81,2.4645,2.1536,5.3191,0.0169,0.0919,0.0107,1093.3387
2026-06-16,Brand B,camp_001,adset_001,274.6853,463.8058,3815.2319,108.6322,61.8311,275.2741,243.6207,155.5875,132.0232,2.4641,1.6885,2.5286,0.0285,0.0722,0.0162,463.8058
2026-06-17,Brand B,camp_001,adset_001,360.8352,254.993,2939.4332,34.727,19.3052,326.8884,227.1891,185.5484,97.494,2.466,0.7067,10.3906,0.0118,0.1112,0.0066,254.993
2026-06-18,Brand B,camp_001,adset_001,551.7336,1185.7919,5534.2295,129.37,64.1012,343.7464,243.119,169.5877,117.392,2.4814,2.1492,4.2648,0.0234,0.0621,0.0116,1185.7919
2026-06-19,Brand B,camp_001,adset_001,549.3173,1016.4796,5659.1425,164.0144,103.9314,681.54,421.6636,310.6716,191.7619,2.5091,1.8504,3.3492,0.029,0.1204,0.0184,1016.4796
2026-06-20,Brand B,camp_001,adset_001,347.7513,209.4979,4121.8206,57.4341,34.5091,358.0935,314.0188,229.1733,168.8002,2.5179,0.6024,6.0548,0.0139,0.0869,0.0084,209.4979
2026-06-21,Brand B,camp_001,adset_001,382.7199,332.7359,4959.3043,55.4557,35.6159,601.8874,432.8339,345.5376,211.1535,2.5578,0.8694,6.9014,0.0112,0.1214,0.0072,332.7359
2026-06-22,Brand B,camp_001,adset_001,301.486,509.7604,3518.2595,35.6073,19.4218,554.187,344.0597,232.3175,131.5718,2.5898,1.6908,8.467,0.0101,0.1575,0.0055,509.7604
2026-06-23,Brand B,camp_001,adset_001,311.0428,940.7649,3935.9994,102.4772,55.4065,412.9114,251.7904,217.8549,134.4287,2.5422,3.0246,3.0352,0.026,0.1049,0.0141,940.7649
2026-06-24,Brand B,camp_001,adset_001,258.4513,411.4106,2602.195,43.7418,24.9153,296.9529,249.3821,224.239,150.9288,2.563,1.5918,5.9086,0.0168,0.1141,0.0096,411.4106
2026-06-25,Brand B,camp_001,adset_001,341.3053,959.6342,3468.3252,102.5725,48.3196,449.363,392.2669,241.4562,197.4143,2.6438,2.8117,3.3275,0.0296,0.1296,0.0139,959.6342
2026-06-26,Brand B,camp_001,adset_001,328.0366,1152.0409,3245.7466,61.0577,33.843,506.7862,335.0976,298.067,177.4931,2.655,3.5119,5.3726,0.0188,0.1561,0.0104,1152.0409
2026-06-27,Brand B,camp_001,adset_001,646.7919,799.4974,7514.8531,74.8215,37.8804,1185.7589,732.2723,476.1739,321.0413,2.6855,1.2361,8.6445,0.01,0.1578,0.005,799.4974
2026-06-28,Brand B,camp_001,adset_001,381.5829,297.0072,4413.5349,108.2485,65.3171,526.2401,356.6498,306.7928,187.0551,2.6706,0.7784,3.5251,0.0245,0.1192,0.0148,297.0072
2026-06-29,Brand B,camp_001,adset_001,521.9579,936.8651,5879.1838,137.6506,69.5736,996.3355,636.3169,567.7586,301.5614,2.7716,1.7949,3.7919,0.0234,0.1695,0.0118,936.8651
2026-06-30,Brand B,camp_001,adset_001,362.9039,748.3147,4859.231,131.766,78.1651,425.8186,299.1308,194.545,139.638,2.6372,2.062,2.7542,0.0271,0.0876,0.0161,748.3147
2026-07-01,Brand B,camp_001,adset_001,408.3169,663.2652,3785.4682,85.7124,56.6218,278.4796,222.0064,199.5715,132.0253,2.6579,1.6244,4.7638,0.0226,0.0736,0.015,663.2652
2026-07-02,Brand B,camp_001,adset_001,356.0944,331.3892,2851.9994,43.6451,17.6105,154.5374,103.3126,87.2997,53.3457,2.7987,0.9306,8.1589,0.0153,0.0542,0.0062,331.3892
2026-07-03,Brand B,camp_001,adset_001,478.3474,577.8828,3891.9494,100.4548,54.336,499.7095,411.1633,303.4626,164.1714,2.7774,1.2081,4.7618,0.0258,0.1284,0.014,577.8828
2026-07-04,Brand B,camp_001,adset_001,573.5344,878.0548,5938.0113,80.0614,33.7782,952.4193,710.2314,436.3285,243.0921,2.7351,1.531,7.1637,0.0135,0.1604,0.0057,878.0548
2026-07-05,Brand B,camp_001,adset_001,313.4401,486.327,3087.6013,35.2755,25.0954,351.3657,314.331,226.1734,178.4527,2.8131,1.5516,8.8855,0.0114,0.1138,0.0081,486.327
2026-07-06,Brand B,camp_001,adset_001,454.3363,1153.3102,3975.7005,54.51,40.9555,649.0623,463.4036,294.2924,214.015,2.902,2.5385,8.3349,0.0137,0.1633,0.0103,1153.3102
2026-07-07,Brand B,camp_001,adset_001,429.7269,832.0004,3647.9075,98.9344,54.1838,397.3907,255.8881,203.5662,126.0988,2.8308,1.9361,4.3436,0.0271,0.1089,0.0149,832.0004
2026-07-08,Brand B,camp_001,adset_001,406.8858,1678.9103,3348.5401,92.9602,43.33,461.1058,309.9232,221.0266,111.5414,2.8925,4.1262,4.377,0.0278,0.1377,0.0129,1678.9103
2026-07-09,Brand B,camp_001,adset_001,583.8442,3157.352,4835.9769,121.806,90.1077,634.9767,409.0942,293.7502,211.6744,2.9559,5.4079,4.7932,0.0252,0.1313,0.0186,3157.352
2026-07-10,Brand B,camp_001,adset_001,416.4846,1527.9871,5414.8017,45.9065,21.573,928.8694,750.694,640.5307,353.4587,2.9443,3.6688,9.0724,0.0085,0.1715,0.004,1527.9871
2026-07-11,Brand B,camp_001,adset_001,229.6515,313.3472,2144.7293,26.1844,18.3255,129.1715,101.1396,81.6738,57.4421,2.9293,1.3644,8.7706,0.0122,0.0602,0.0085,313.3472
2026-07-12,Brand B,camp_001,adset_001,465.8123,1050.1033,3795.4873,83.9195,46.5917,643.442,484.6528,358.0674,197.4809,2.9959,2.2543,5.5507,0.0221,0.1695,0.0123,1050.1033
2026-07-13,Brand B,camp_001,adset_001,351.1801,400.1447,3164.9087,82.3055,42.0006,166.8157,102.7932,72.2288,56.9681,3.0456,1.1394,4.2668,0.026,0.0527,0.0133,400.1447
2026-07-14,Brand B,camp_001,adset_001,480.5304,462.4492,5342.6618,88.4201,44.6256,582.8657,439.0553,273.5307,219.496,3.0312,0.9624,5.4346,0.0165,0.1091,0.0084,462.4492
2026-07-15,Brand B,camp_001,adset_001,588.3071,346.997,7938.5583,176.0077,104.1413,563.4007,341.2048,249.7137,187.2916,3.0414,0.5898,3.3425,0.0222,0.071,0.0131,346.997
2026-07-16,Brand B,camp_001,adset_001,316.8978,1164.3908,3553.6378,53.0676,41.9375,330.3671,206.1977,154.2064,90.0439,3.1226,3.6743,5.9716,0.0149,0.093,0.0118,1164.3908
2026-07-17,Brand B,camp_001,adset_001,406.387,1091.4869,3901.3062,105.8929,56.13,353.2629,216.6195,146.7338,123.9191,3.1302,2.6858,3.8377,0.0271,0.0905,0.0144,1091.4869
2026-07-18,Brand B,camp_001,adset_001,561.1987,154.3075,5410.978,86.8354,35.182,600.0474,363.4466,282.9335,181.3278,3.0498,0.275,6.4628,0.016,0.1109,0.0065,154.3075
2026-07-19,Brand B,camp_001,adset_001,524.9967,478.0157,6847.9028,189.4634,89.547,1019.1245,655.2174,529.1419,345.8368,3.107,0.9105,2.771,0.0277,0.1488,0.0131,478.0157
2026-07-20,Brand B,camp_001,adset_001,320.5874,716.7293,3450.0522,93.4921,37.4762,369.3873,229.3156,202.5617,143.4133,3.1809,2.2357,3.429,0.0271,0.1071,0.0109,716.7293
2026-07-21,Brand B,camp_001,adset_001,324.1861,1118.173,3606.739,34.5338,18.4384,324.4935,230.9408,149.7772,105.1681,3.2502,3.4492,9.3875,0.0096,0.09,0.0051,1118.173
2026-07-22,Brand B,camp_001,adset_001,284.0481,498.4396,3614.181,70.4749,55.9931,382.9759,342.5375,274.4351,225.8961,3.1427,1.7548,4.0305,0.0195,0.106,0.0155,498.4396
2026-07-23,Brand B,camp_001,adset_001,477.6566,1497.4945,5076.5771,49.1864,27.6627,746.9372,664.2332,423.7554,246.5827,3.2478,3.1351,9.7111,0.0097,0.1471,0.0054,1497.4945
2026-07-24,Brand B,camp_001,adset_001,300.015,298.2108,3622.9027,70.2347,36.2106,414.21,310.3026,191.2944,145.74,3.2481,0.994,4.2716,0.0194,0.1143,0.01,298.2108
2026-07-25,Brand B,camp_001,adset_001,544.8443,903.7806,5185.2882,83.0924,34.6634,372.7743,296.0642,249.3241,177.6056,3.2716,1.6588,6.5571,0.016,0.0719,0.0067,903.7806
2026-07-26,Brand B,camp_001,adset_001,350.1627,617.2234,3739.7331,105.0812,67.7051,532.8949,475.1059,420.761,224.6069,3.2643,1.7627,3.3323,0.0281,0.1425,0.0181,617.2234
2026-07-27,Brand B,camp_001,adset_001,546.0023,991.7495,4773.3673,105.464,81.6638,757.3511,470.0988,293.8708,192.443,3.2964,1.8164,5.1771,0.0221,0.1587,0.0171,991.7495
2026-07-28,Brand B,camp_001,adset_001,315.035,913.0538,4017.5348,89.5695,56.3153,269.2683,197.1503,171.8066,87.2328,3.3277,2.8983,3.5172,0.0223,0.067,0.014,913.0538
2026-07-29,Brand B,camp_001,adset_001,676.0993,1616.703,6350.2463,179.6248,134.4949,1086.0984,835.8415,526.1789,315.7145,3.3075,2.3912,3.764,0.0283,0.171,0.0212,1616.703
2026-07-30,Brand B,camp_001,adset_001,398.4355,471.5228,3938.2655,39.1342,30.3004,580.0792,371.7292,272.3394,226.8099,3.3758,1.1834,10.1813,0.0099,0.1473,0.0077,471.5228
2026-07-31,Brand B,camp_001,adset_001,315.2944,522.3312,2603.2106,21.3087,16.2256,276.9364,179.7828,143.4547,79.0659,3.3416,1.6566,14.7965,0.0082,0.1064,0.0062,522.3312
2026-08-01,Brand B,camp_001,adset_001,328.8414,438.5652,3474.3531,50.9066,36.7168,339.6845,205.9799,134.9371,82.9119,3.3544,1.3337,6.4597,0.0147,0.0978,0.0106,438.5652
2026-08-02,Brand B,camp_001,adset_001,424.6402,665.9372,5879.1006,126.3148,58.1521,457.0548,404.6219,321.853,163.3784,3.3971,1.5682,3.3618,0.0215,0.0777,0.0099,665.9372
2026-08-03,Brand B,camp_001,adset_001,505.5307,1089.9792,6699.0237,168.6732,68.5013,960.7,771.3254,667.8995,496.0535,3.394,2.1561,2.9971,0.0252,0.1434,0.0102,1089.9792
2026-08-04,Brand B,camp_001,adset_001,206.446,171.4313,2091.6557,57.5459,24.6505,169.5137,118.7557,99.5766,77.9483,3.4605,0.8304,3.5875,0.0275,0.081,0.0118,171.4313
2026-08-05,Brand B,camp_001,adset_001,499.7463,1272.697,5795.2404,100.7004,56.2155,890.8305,732.4726,452.0181,290.194,3.4626,2.5467,4.9627,0.0174,0.1537,0.0097,1272.697
2026-08-06,Brand B,camp_001,adset_001,469.822,1634.6924,4143.7675,60.2769,29.2823,625.2761,447.1465,350.3716,251.629,3.5604,3.4794,7.7944,0.0145,0.1509,0.0071,1634.6924
2026-04-09,Brand C,camp_002,adset_002,3183.916,15250.7724,28888.3768,464.2518,242.3136,3067.6551,1911.5409,1241.0749,638.7078,1.6658,4.7899,6.8582,0.0161,0.1062,0.0084,15250.7724
2026-04-10,Brand C,camp_002,adset_002,4721.0165,7800.3728,38191.5132,1078.78,530.2831,3868.3365,3222.7289,2212.2097,1330.4451,1.722,1.6523,4.3763,0.0282,0.1013,0.0139,7800.3728
2026-04-11,Brand C,camp_002,adset_002,2200.2854,9643.2199,30350.3611,448.4258,200.0133,1966.9334,1505.5594,1244.2558,965.4883,1.6051,4.3827,4.9067,0.0148,0.0648,0.0066,9643.2199
2026-04-12,Brand C,camp_002,adset_002,2327.9734,8049.2014,25086.2202,580.9825,377.4067,3004.3048,2097.1483,1801.187,1237.7392,1.6567,3.4576,4.007,0.0232,0.1198,0.015,8049.2014
2026-04-13,Brand C,camp_002,adset_002,3023.438,5288.0185,30709.4864,574.0549,257.0835,3382.7075,2376.4464,1524.2459,1002.9387,1.6546,1.749,5.2668,0.0187,0.1102,0.0084,5288.0185
2026-04-14,Brand C,camp_002,adset_002,2492.0746,13420.3095,26820.1713,645.2128,439.9159,3330.5887,2430.01,1969.8314,1329.1115,1.6968,5.3852,3.8624,0.0241,0.1242,0.0164,13420.3095
2026-04-15,Brand C,camp_002,adset_002,2298.2986,14005.3488,31126.9,425.7772,289.4042,1910.3884,1318.5644,1126.7568,606.8142,1.6753,6.0938,5.3979,0.0137,0.0614,0.0093,14005.3488
2026-04-16,Brand C,camp_002,adset_002,7008.068,13433.5656,63122.8385,1889.2644,1287.2545,5403.2359,4100.9346,3222.2344,2491.1612,1.7101,1.9169,3.7094,0.0299,0.0856,0.0204,13433.5656
2026-04-17,Brand C,camp_002,adset_002,6571.6185,24313.2148,57270.699,911.742,642.9248,8129.6759,6344.3308,3924.1272,2252.9812,1.7256,3.6997,7.2078,0.0159,0.142,0.0112,24313.2148
2026-04-18,Brand C,camp_002,adset_002,2949.163,12879.8368,36467.3494,930.4139,401.2116,2666.8981,1931.8476,1630.8765,982.0661,1.6966,4.3673,3.1697,0.0255,0.0731,0.011,12879.8368
2026-04-19,Brand C,camp_002,adset_002,2898.1689,25298.4243,34328.7353,807.5641,537.8486,2883.4486,1921.2594,1540.5036,1169.3639,1.6851,8.7291,3.5888,0.0235,0.084,0.0157,25298.4243
2026-04-20,Brand C,camp_002,adset_002,3448.4226,7160.7026,32443.9884,495.1716,261.3053,2698.1334,1672.3643,1265.5291,687.5763,1.7581,2.0765,6.9641,0.0153,0.0832,0.0081,7160.7026
2026-04-21,Brand C,camp_002,adset_002,3117.5622,9829.9002,34076.2159,329.7455,215.9755,2690.2466,2226.2097,1721.653,1389.44,1.7412,3.1531,9.4544,0.0097,0.0789,0.0063,9829.9002
2026-04-22,Brand C,camp_002,adset_002,4228.227,13264.1143,45672.9663,947.2325,663.5743,3768.456,2774.5232,1795.5801,1345.938,1.7904,3.137,4.4638,0.0207,0.0825,0.0145,13264.1143
2026-04-23,Brand C,camp_002,adset_002,5740.6211,22968.0388,73763.3885,1405.9791,879.1654,9050.2535,6166.505,5207.7747,3086.3781,1.7604,4.001,4.083,0.0191,0.1227,0.0119,22968.0388
2026-04-24,Brand C,camp_002,adset_002,4575.9707,11274.8676,61794.5476,1758.9911,769.5137,5441.9098,4346.1141,3403.8796,2493.324,1.7429,2.4639,2.6015,0.0285,0.0881,0.0125,11274.8676
2026-04-25,Brand C,camp_002,adset_002,2588.6873,10427.6611,25390.7215,345.1411,178.5289,4417.197,3809.3039,2977.2921,1955.9572,1.7091,4.0282,7.5004,0.0136,0.174,0.007,10427.6611
2026-04-26,Brand C,camp_002,adset_002,3744.1012,20403.7076,38424.7986,1029.27,542.6351,4140.5087,2600.3486,1927.3236,1506.3812,1.7711,5.4496,3.6376,0.0268,0.1078,0.0141,20403.7076
